,num_bed,num_bath,size_house,size_lot,num_floors,is_waterfront,condition,size_basement,year_built,renovation_date,zip,latitude,longitude,avg_size_neighbor_houses,avg_size_neighbor_lot,Label
234,3,2.5,2180,7169,2.0,0,3,0,1990,0,98029,47.5713625,-122.0021345,2150,5914,578170.5542211395
235,4,2.25,2500,4046,1.5,0,4,980,1940,0,98117,47.68823739,-122.3818549,1410,4046,634910.4903130633
236,4,2.75,2560,83200,1.0,0,3,700,1980,0,98072,47.751111,-122.1114018,1990,38332,538376.6294482513
237,4,2.5,2090,9702,1.0,0,5,770,1965,0,98133,47.7466756,-122.3390751,1850,7200,437682.43358162045
238,3,1.75,1240,4550,1.5,0,4,0,1951,0,98116,47.58032146,-122.3975074,2110,5700,582647.9270642089
239,2,1.0,790,7275,1.0,0,4,0,1944,0,98058,47.47705089,-122.1740712,850,7399,192556.39258133108
240,4,2.5,2300,7707,2.0,0,3,0,2004,0,98038,47.34967931,-122.0439289,2320,6035,366105.1805458803
241,3,2.0,1420,3600,1.5,0,4,0,1904,0,98119,47.63672793,-122.3639599,1250,3600,601784.1715840419
242,3,2.5,3490,28213,1.5,0,3,1248,2009,0,98070,47.36495329,-122.455827,2120,56628,652436.8550760895
243,4,1.75,1740,8800,1.0,0,4,0,1965,0,98007,47.62322409,-122.1416812,2180,8436,539636.76324369
244,4,2.5,2780,4200,2.0,0,3,0,2001,0,98075,47.59890785,-122.0390572,2510,4200,668160.8600844146
245,6,2.75,2940,7350,1.0,0,3,1160,1978,0,98023,47.31027134,-122.3393536,2120,8236,308654.57879730046
246,3,2.0,1150,6249,1.0,0,3,0,1952,2006,98155,47.74894066,-122.2839933,2470,7751,385573.05952816876
247,2,1.5,1050,934,2.0,0,3,90,2007,0,98122,47.60285523,-122.3087422,1470,1885,413299.9418841611
248,3,2.5,1250,864,3.0,0,3,0,2004,0,98115,47.69782694,-122.3178064,1330,2298,362341.8935870109
249,3,1.75,1320,7200,1.0,0,4,0,1977,0,98028,47.73407131,-122.2369636,1750,7260,382071.00469795824
250,3,1.75,2300,41900,1.0,0,4,990,1939,0,98168,47.47695424,-122.2921993,1160,8547,300660.8348837063
251,4,2.0,1220,9100,1.5,0,4,0,1970,0,98023,47.29637876,-122.3759945,1160,7700,208285.4599157651
252,4,2.5,1960,7133,2.0,0,3,0,2002,0,98056,47.49407734,-122.1902164,1960,6705,357507.7779501411
253,3,1.0,1000,8512,1.0,0,3,0,1991,0,98022,47.21508965,-121.9931652,1490,10395,218008.19810754448
254,4,3.25,3440,35021,2.0,0,3,0,1983,0,98033,47.64756862,-122.1836586,3440,35021,925050.7466545188
255,2,1.75,1560,7575,1.0,0,3,0,2002,0,98030,47.37762379,-122.2284403,2050,9000,285683.7166772088
256,3,1.75,2060,3300,2.0,0,4,560,1918,0,98102,47.64984784,-122.3202515,1830,3712,749196.1680959454
257,3,1.0,1870,2807,1.5,0,4,290,1927,0,98107,47.66737604,-122.3581667,1640,4500,631678.8124141769
258,4,2.75,1910,16532,1.0,0,4,490,1940,0,98117,47.69524555,-122.3899557,2300,8250,723474.8421064925
259,3,1.0,1220,6600,1.0,0,3,0,1958,0,98065,47.5297147,-121.8270943,1100,6600,284404.7751754856
260,2,1.0,890,3271,1.0,0,4,0,1918,0,98116,47.56312189,-122.3811027,1190,5175,383894.2571225374
261,4,1.75,1880,4175,1.5,0,3,790,1944,0,98107,47.66457693,-122.3642185,1700,3758,636064.4964403544
262,4,2.0,1720,4000,1.0,0,3,300,1950,0,98105,47.66513625,-122.2850454,1350,1281,586749.6776384818
263,3,3.5,3200,10344,2.0,0,3,0,2007,0,98011,47.76361094,-122.2164657,2550,20152,651562.1754731068
264,2,1.75,1840,4076,1.0,0,3,700,1957,0,98117,47.6874577,-122.3926917,1540,4076,570596.7450198669
265,3,2.25,2190,220414,1.0,0,4,860,1976,0,98059,47.50411917,-122.1023832,2550,175982,470461.5991448393
266,5,2.5,2640,4400,1.5,0,5,800,1925,0,98122,47.6049597,-122.2996485,1720,4400,753503.1543419061
267,4,2.5,4060,8547,2.0,0,3,1270,2007,0,98038,47.36938682,-122.0557383,2810,8313,550619.9782540913
268,4,2.5,2070,8473,1.0,0,4,820,1976,0,98033,47.66082265,-122.1903813,2070,9499,685168.3841295543
269,4,1.75,2250,16000,1.0,0,3,800,1957,0,98023,47.33026339,-122.3510513,1930,16000,279942.1177002748
270,3,1.75,1720,9775,1.0,0,3,0,1978,0,98032,47.37312328,-122.2862064,1970,8400,258846.10065869705
271,2,1.0,880,3300,1.0,0,4,0,1909,0,98107,47.65657172,-122.3602195,1960,5500,495022.466069329
272,5,3.5,2950,7980,2.0,0,3,600,2005,0,98065,47.53385148,-121.8579406,2950,7980,604113.7768287942
273,3,2.0,2070,9600,1.0,0,3,480,1946,0,98039,47.61596014,-122.2386389,3000,16215,840245.3943939081
274,3,2.75,1840,2060,2.0,0,3,140,2013,0,98027,47.52997902,-122.0731184,2590,2680,521616.1389352515
275,4,2.5,2502,8306,2.0,0,3,0,2013,0,98001,47.29531817,-122.2646834,2597,6983,368719.75814277836
276,3,2.5,1790,6191,2.0,0,3,0,1992,0,98031,47.41024325,-122.194946,1790,6758,279353.099086197
277,3,2.25,3230,35306,2.0,0,3,0,1987,0,98092,47.30647769,-122.1128053,2760,35285,440259.0743429908
278,3,2.25,2370,10890,2.0,0,4,0,1980,0,98004,47.58267751,-122.19705,2370,9514,918909.5258316186
279,3,1.75,1790,9813,2.0,0,3,0,1949,0,98155,47.74897527,-122.3050569,1520,10125,363715.41587709764
280,3,2.5,2460,5027,2.0,0,3,0,2002,0,98042,47.37203905,-122.1021793,2740,5000,333689.5703045464
281,5,3.25,2800,3200,1.5,0,5,890,1932,2002,98109,47.64214359,-122.3497945,2450,3500,978239.3228629263
282,3,1.0,1180,3400,1.5,0,3,0,1907,0,98109,47.63761582,-122.3526211,1440,3400,542147.0844529015
283,2,1.0,1340,8100,1.0,0,3,0,1950,0,98177,47.72120289,-122.3639045,1680,7752,403867.1506807755
284,3,1.0,1400,3538,1.0,0,3,600,1953,0,98118,47.54052555,-122.2701358,1620,6331,307768.55145488697
285,4,2.5,2260,5164,2.0,0,3,0,1996,0,98056,47.50899515,-122.1658716,2260,5866,415370.4555961447
286,3,1.75,1850,16863,1.0,0,4,570,1980,0,98034,47.71661674,-122.2248586,1790,9000,456130.0639739714
287,2,2.0,1180,3200,1.0,0,4,590,1945,0,98136,47.52751977,-122.3826562,1350,4000,369553.578440648
288,2,1.0,720,8914,1.0,0,3,0,1949,0,98188,47.44878344,-122.2739637,1100,8916,178696.03319086257
289,4,2.75,3150,7379,1.5,0,4,720,1915,0,98115,47.69684109,-122.3000484,1990,7379,765948.1799557584
290,4,1.75,2330,5000,1.5,0,4,820,1929,0,98117,47.68228235,-122.367602,1460,5000,644409.2800438654
291,3,1.75,1850,7735,1.0,0,4,0,1983,0,98027,47.56083146,-122.0817315,2220,7639,561042.059318168
292,3,2.25,1350,2839,2.0,0,3,0,2003,0,98053,47.68237015,-122.0355169,1650,3093,397252.30543678085
293,3,2.0,1810,4064,1.5,0,3,0,1925,0,98103,47.68590862,-122.3387931,1518,2945,603355.6385063411
294,3,1.0,1110,7603,1.0,0,3,0,1967,0,98034,47.7262054,-122.2239377,1260,8094,354813.86225588794
295,4,1.75,1440,4300,1.5,0,4,150,1929,0,98117,47.68458289,-122.3717484,1640,5000,581645.8026032844
296,3,1.0,960,5424,1.5,0,3,0,1916,0,98115,47.69970196,-122.3196412,1550,5687,354197.4890060724
297,3,1.0,1260,7980,1.0,0,3,0,1951,0,98177,47.70133112,-122.3734824,1760,7606,461723.4684044479
298,4,2.5,2520,7253,2.0,0,3,0,1990,0,98059,47.514779,-122.1586236,2570,8359,498732.59231819666
299,2,1.0,870,7227,1.0,0,3,0,1948,0,98133,47.72883986,-122.3310741,1250,7252,288127.25030442
300,5,2.25,2910,9525,2.0,0,4,0,1968,0,98040,47.5632854,-122.2179378,2740,9525,892905.741901616
301,3,1.5,2080,5000,1.0,0,3,780,1963,0,98118,47.53220501,-122.2900874,1860,5000,342316.1989298757
302,3,2.0,1200,5029,1.0,0,3,320,1937,0,98115,47.69362319,-122.29437,1510,5854,443511.31260791206
303,3,1.75,1050,5850,1.0,0,3,0,1980,0,98166,47.4574005,-122.3581943,1220,8880,246984.8539312372
304,3,2.5,3200,18750,1.0,0,2,540,1967,1996,98027,47.57167942,-122.1199553,3200,22475,801456.6204567791
305,3,1.0,1220,8040,1.5,0,3,0,1965,0,98125,47.71327494,-122.3075118,1360,8040,375261.8644706692
306,4,3.25,2510,7686,2.0,0,3,0,2003,0,98055,47.47850827,-122.2281075,2510,6732,448117.7028972744
307,2,1.0,930,12724,1.0,0,4,0,1912,0,98014,47.65667186,-121.9092911,1240,21828,248070.42736599958
308,5,2.5,3160,11470,1.0,0,4,1380,1971,0,98040,47.53683015,-122.216261,3260,11470,1007356.7127245499
309,3,1.0,1520,8870,1.5,0,4,0,1951,0,98155,47.76378073,-122.316512,1520,7800,358104.34864847275
310,3,1.75,1090,6775,1.0,0,4,240,1950,0,98115,47.69342559,-122.3206257,1580,5760,459547.09160321107
311,3,1.75,1510,30185,1.5,0,3,0,1976,0,98058,47.4118025,-122.0890872,1470,12465,256518.18409927405
312,1,1.0,630,1362,1.0,0,3,0,1943,0,98109,47.63423031,-122.3419755,1090,1376,342014.30478625675
313,4,1.0,1370,41194,1.5,0,5,0,1900,0,98092,47.27155618,-122.1439459,1590,84070,187407.0061908557
314,4,3.25,3230,5000,1.5,0,4,1480,1916,0,98105,47.67024478,-122.2998962,1730,4000,777511.7232178822
315,5,1.5,2160,5000,1.5,0,4,0,1926,0,98107,47.66452309,-122.3597086,1450,4265,673485.6075044967
316,4,1.75,2160,7700,2.0,0,2,0,1977,0,98033,47.69761764,-122.1685345,2080,7700,450775.216258935
317,3,2.5,1720,3581,2.0,0,3,0,2011,0,98053,47.6860644,-122.0133647,1720,3600,477043.17498469335
318,3,1.75,2500,6840,1.0,0,3,1200,1957,0,98125,47.72215714,-122.3199009,1580,8691,442064.3313217867
319,3,3.5,3780,8295,2.0,0,3,1350,1951,0,98112,47.6393551,-122.2900687,3780,9127,1074009.2352869338
320,3,2.0,1630,10723,1.0,0,5,0,1959,0,98059,47.4898455,-122.132702,1450,10723,326620.03099158395
321,3,2.0,1510,3000,1.0,0,4,600,1972,0,98115,47.68039864,-122.3192919,1620,4000,536638.1898910751
322,3,2.0,1390,7200,1.0,0,3,0,1996,0,98058,47.43403889,-122.1540535,1630,7340,292654.8156415374
323,4,2.25,2340,13383,1.0,0,3,1170,1983,0,98074,47.62109285,-122.0370698,1810,12532,558642.5519360217
324,5,1.75,1970,8925,1.0,0,5,800,1977,0,98002,47.29248843,-122.1960666,1910,8025,269541.7397914174
325,3,2.5,2180,40278,2.0,0,3,0,1985,0,98072,47.73299592,-122.0899729,2630,40000,618994.5801028333
326,3,2.5,1590,4242,2.0,0,3,0,2000,0,98065,47.53091505,-121.876251,1590,3702,361093.41104110214
327,4,1.75,1420,7500,1.0,0,4,340,1981,0,98031,47.40252059,-122.1761856,1500,7260,246478.50975752826
328,4,2.5,2290,6318,2.0,0,4,0,1988,0,98029,47.56996715,-122.0198434,2150,7350,602459.30521767
329,3,1.0,1060,9600,1.0,0,4,0,1962,0,98023,47.28777096,-122.3580885,1060,9604,179168.3822229897
330,4,2.0,2330,7778,1.0,0,3,1100,1961,0,98125,47.71090208,-122.3226569,1250,8160,453126.9824215692
331,3,1.75,1500,8173,1.0,0,3,0,1997,0,98034,47.72928947,-122.2269031,1970,8173,446799.12525349134
332,3,2.5,1650,2787,2.0,0,3,0,2014,0,98065,47.53363318,-121.8381358,1760,2787,414933.0531623939
333,3,1.0,1310,7000,1.0,0,4,0,1958,0,98008,47.6018735,-122.1228292,1280,7300,427689.6584269971
334,5,3.0,2730,6000,1.0,0,3,1260,1979,0,98178,47.49939648,-122.2336507,2590,6000,414004.7259607343
335,3,2.5,1500,2314,2.0,0,3,0,2005,0,98029,47.5537489,-121.9977927,1440,2170,417823.10772492667
336,3,2.5,1150,683,2.0,0,3,0,2013,0,98027,47.53228068,-122.0708265,1150,755,331775.77106383076
337,4,2.5,2320,4524,2.0,0,3,0,2004,0,98059,47.47976393,-122.1363249,2330,4524,404801.9621220293
338,3,2.0,2320,17688,1.0,0,3,0,1952,1994,98166,47.45187966,-122.3632115,1610,14482,393827.83552588517
339,5,3.25,3490,23400,1.0,0,4,1600,1957,0,98006,47.57010974,-122.1239137,2660,12400,899621.987895034
340,2,1.0,670,11505,1.0,0,3,0,2003,0,98059,47.49904466,-122.1573144,2180,11505,276687.2227343464
341,4,2.0,1440,5911,1.0,0,5,0,1943,0,98056,47.50715315,-122.181405,1500,11089,288047.46376215585
342,3,2.75,3060,13554,2.0,0,3,0,1984,0,98006,47.56092623,-122.1061047,3060,11455,857664.3863766443
343,3,2.5,2940,15875,2.0,0,3,0,1994,0,98075,47.59470104,-122.0157654,2980,15875,737365.4997489962
344,4,3.0,2670,5000,2.0,0,3,0,1916,1978,98126,47.57840166,-122.3773544,2300,5000,754581.9547466508
345,8,2.5,2280,3000,1.5,0,3,1070,1911,0,98105,47.66753339,-122.3159741,1610,3000,664106.8485510724
346,4,2.0,1700,6375,1.0,0,4,850,1950,0,98115,47.69728347,-122.294594,1470,8360,510672.40503832913
347,6,1.0,1730,2760,1.5,0,3,480,1918,0,98109,47.63415455,-122.3528549,1630,3200,664289.461274668
348,4,1.75,3010,12523,1.0,0,3,1230,1952,0,98125,47.70696711,-122.3157276,2040,7560,676363.7085173579
349,3,1.75,1740,8625,1.0,0,4,500,1978,0,98023,47.30544457,-122.3801696,1980,8625,271364.26020586025
350,2,2.0,1490,713,3.0,0,3,0,2014,0,98109,47.6355825,-122.3462939,1490,1110,656430.2108914226
351,3,1.0,1030,3000,1.0,0,3,200,1924,0,98115,47.68134223,-122.3169438,1830,3000,456628.7918628517
352,3,2.0,2330,3600,1.5,0,4,750,1900,0,98122,47.60253948,-122.3027551,1750,3600,582606.3316127262
353,3,1.0,930,5160,1.5,0,5,0,1919,0,98106,47.52560307,-122.3567842,1060,5160,263841.811813421
354,3,2.0,2500,6733,1.0,0,3,730,1979,0,98107,47.66905613,-122.3604724,1770,6343,682834.3376819206
355,4,3.5,3670,4960,2.0,0,3,800,2005,0,98177,47.7022341,-122.3743961,1520,6335,826842.7236513357
356,5,1.0,1700,11727,1.5,0,4,0,1954,0,98033,47.68600247,-122.1722282,1740,8212,481313.01073567185
357,3,2.0,1410,6600,1.0,0,4,0,1990,0,98042,47.35961964,-122.0886155,1750,7150,257616.9728846744
358,4,2.5,2620,8331,2.0,0,3,0,1991,0,98058,47.43567675,-122.1589397,2760,8174,450241.1618911779
359,4,2.75,2230,9460,1.0,0,5,750,1960,0,98027,47.52462757,-122.0435691,1760,10878,460967.3038186337
360,2,1.0,1000,10320,1.0,0,3,0,1943,0,98106,47.52702307,-122.3559975,1100,5160,238590.4833096636
361,5,3.25,4150,7100,2.0,0,3,0,2013,0,98074,47.60261123,-122.059692,3560,7214,866210.1621308927
362,3,2.5,1920,1649,2.5,0,3,320,2004,0,98116,47.59013151,-122.3880498,1650,3053,579324.8581345851
363,4,2.25,2810,25990,2.0,0,3,950,1959,0,98001,47.29934272,-122.2929555,2020,16140,307621.05078753177
364,2,1.0,1430,7819,1.0,0,3,320,1944,0,98125,47.7307157,-122.302236,1380,7473,359390.21898720815
365,4,2.5,2470,35073,2.0,0,3,0,1989,0,98092,47.30643551,-122.1079194,2990,35259,411106.52800973866
366,3,3.25,1530,1612,3.0,0,3,0,2006,0,98107,47.67063865,-122.3784237,1530,1611,522214.11696243525
367,4,3.5,3950,12320,2.0,0,3,0,2001,0,98065,47.54142327,-121.8688548,3920,11086,733779.0689615567
368,4,2.0,1590,942,3.0,0,3,0,2008,0,98027,47.53997655,-122.0259936,1390,942,403985.9907534125
369,3,2.25,2030,8690,1.0,0,4,670,1986,0,98023,47.31854132,-122.3913519,1720,8800,275374.2631208496
370,3,2.25,1410,7290,1.0,0,3,470,1980,0,98118,47.53957249,-122.2742552,1550,7375,336324.5867640555
371,4,2.0,1640,7200,1.0,0,5,820,1944,0,98166,47.47905734,-122.3468944,1640,8200,311976.5357706681
372,3,1.0,1320,9239,1.0,0,4,0,1968,0,98092,47.31197791,-122.1829221,1320,8415,201976.48522757814
373,2,1.0,1020,4200,1.0,0,5,0,1923,0,98136,47.5318658,-122.3913434,1660,4200,449568.8477479268
374,4,3.5,3410,10769,2.0,0,3,0,2008,0,98004,47.60811372,-122.1980408,2650,10058,1029482.9877925426
375,3,2.25,2240,8800,1.0,0,5,0,1957,0,98005,47.59366934,-122.1717146,2240,8800,713590.2435677297
376,2,1.0,770,3325,1.0,0,3,0,1918,0,98122,47.61019548,-122.2992251,960,4800,363517.50600157474
377,3,2.0,1680,4886,2.0,0,3,500,1940,0,98118,47.5535831,-122.2864159,1400,4900,425489.87368562265
378,3,3.5,2380,6250,2.0,0,3,710,1997,0,98118,47.5137488,-122.2515846,2540,4010,433772.0059453387
379,1,1.0,710,6000,1.5,0,3,0,2015,0,98144,47.57563117,-122.316277,1440,4800,333685.8433641028
380,3,2.5,2520,10012,2.0,0,3,0,1987,0,98074,47.62945153,-122.0507926,2680,10071,644389.3209151756
381,4,2.75,3527,7200,2.0,0,3,0,2005,0,98198,47.38228411,-122.3002499,2490,7200,457188.90525879065
382,3,1.0,1380,10112,1.0,0,4,440,1963,0,98023,47.31961846,-122.3514279,1240,10112,214542.98545732378
383,3,1.75,1340,8250,1.0,0,3,240,1985,0,98042,47.36680518,-122.0904744,1540,7860,239955.7400800995
384,5,1.0,1590,5000,1.5,0,3,400,1929,0,98116,47.57516834,-122.3810791,1590,5000,533435.73762295
385,3,2.5,1580,2765,2.0,0,3,0,2011,0,98126,47.54438529,-122.3693938,1580,1820,380150.8799379044
386,1,1.0,720,2500,1.0,0,3,0,1910,0,98103,47.65973055,-122.3454076,1520,3750,415060.0307949242
387,3,2.0,1790,32379,1.0,0,3,0,2007,0,98045,47.48261932,-121.6978831,2290,43560,386168.01503184036
388,3,1.75,1670,6900,1.0,0,3,500,1978,0,98023,47.29748823,-122.3800566,1740,7000,238601.80054181974
389,3,1.75,1900,3000,1.5,0,5,830,1903,0,98118,47.525539,-122.2650649,1130,6000,292090.0080610302
390,2,1.0,990,57499,1.0,0,2,0,1949,0,98070,47.4144537,-122.4627932,2090,27442,314477.82250033
391,2,1.0,930,7740,1.0,0,1,0,1932,0,98148,47.46113785,-122.3242874,1620,8584,156211.5934130734
392,4,2.5,2440,7797,1.0,0,3,880,1965,0,98031,47.38948941,-122.222,2090,8100,300298.05956312176
393,4,3.5,2910,5260,2.0,0,3,0,2012,0,98065,47.51682225,-121.8834085,2910,5260,603583.2380411618
394,3,2.5,2660,20369,2.0,0,3,0,1992,0,98027,47.52338626,-122.0554709,2720,12927,678472.1481182955
395,4,1.0,1940,5753,1.5,0,3,0,1947,0,98177,47.71879465,-122.3579254,2170,6075,464416.3581440764
396,3,2.5,1550,930,2.0,0,3,490,2006,0,98144,47.58571591,-122.314415,1550,1301,435063.1697130382
397,3,1.75,1250,5375,1.0,0,3,0,1985,0,98198,47.37868251,-122.3228422,1320,6258,223873.88320103107
398,3,1.75,1420,6980,1.0,0,5,600,1980,0,98023,47.28727128,-122.3671525,1470,7319,232255.324067524
399,4,2.5,3570,6054,2.0,0,3,0,2014,0,98052,47.70531207,-122.125852,3600,6050,900667.5833811334
400,4,2.5,2000,5684,2.0,0,3,0,1996,0,98028,47.74433315,-122.2202232,2210,7066,474522.95610590716
401,3,1.0,1030,7800,1.0,0,3,0,1954,0,98168,47.47296146,-122.3237467,1630,12664,201658.89330222938
402,4,1.75,1450,8450,1.0,0,3,0,1960,0,98027,47.52885752,-122.0276292,1540,8450,366253.30454542255
403,3,2.25,1550,5511,2.0,0,3,0,1987,0,98033,47.69458701,-122.1845587,1620,5511,506217.59548237384
404,3,1.0,1710,5110,1.0,0,3,610,1954,0,98126,47.52560544,-122.3785774,1310,5110,404641.8274042848
405,3,1.75,1500,7560,1.0,0,3,0,1979,0,98003,47.34674822,-122.2956096,1500,7560,237155.7447355264
406,2,1.0,870,5000,1.0,0,3,0,1949,0,98126,47.51861832,-122.3746756,820,5000,231005.82607272256
407,4,2.5,2280,7568,2.0,0,4,0,2001,0,98056,47.51150749,-122.1940013,2280,5312,467904.0708832842
408,2,2.25,1150,711,2.0,0,3,0,2013,0,98027,47.53233397,-122.0704675,1150,748,331775.77106383076
409,4,2.5,2900,21074,2.0,0,3,0,1986,0,98199,47.66960275,-122.4162598,3390,20000,1147585.3321713386
410,5,2.5,2093,10350,1.5,0,5,0,1963,0,98058,47.44947748,-122.1696681,1520,10350,314088.33705806173
411,3,2.5,1800,9000,2.0,0,3,0,1983,0,98003,47.31858589,-122.3310641,1670,8486,269004.71543977153
412,3,1.75,1240,10361,1.0,0,3,0,1987,0,98042,47.37001686,-122.1506574,1240,8834,231042.080557857
413,3,1.5,1250,4000,1.0,0,3,0,1955,0,98117,47.69162951,-122.3792631,1030,4000,459020.08351128997
414,3,1.0,970,9130,1.0,0,3,0,1957,0,98188,47.43690124,-122.2715809,1000,8886,201037.99963992098
415,3,2.0,1950,8698,1.0,0,3,0,1999,0,98042,47.39003619,-122.1530457,2330,7212,323190.32318002346
416,3,2.0,1350,11805,1.0,0,3,0,1986,0,98019,47.73128062,-121.9708301,1350,14200,303189.3086801957
417,5,3.0,2300,8214,2.0,0,3,0,2013,0,98001,47.30520973,-122.2764568,2594,4950,352057.7325235708
418,3,1.75,1440,7200,1.0,0,3,0,1986,0,98188,47.44733028,-122.2843043,1640,9167,261855.24253797563
419,4,2.5,3135,5811,2.0,0,3,0,2005,0,98092,47.3263134,-122.1800426,3008,5799,368082.5011393969
420,4,2.5,2930,5973,2.0,0,3,0,2008,0,98030,47.38455062,-122.1864484,3038,7095,406701.000618631
421,4,2.75,2700,6000,2.0,0,4,600,1910,0,98116,47.5860359,-122.3828004,2050,5400,792073.6180638323
422,6,3.5,3600,6875,2.0,0,3,860,2004,0,98065,47.54008108,-121.8785111,3150,6663,670962.5507338438
423,3,2.0,1980,12150,1.0,0,3,0,1994,0,98042,47.36568208,-122.1517975,2200,12150,321184.8277961882
424,3,1.0,2020,19210,1.0,0,3,260,1949,0,98028,47.75517105,-122.2292926,1780,14469,399055.92269502976
425,3,1.5,1180,12324,1.0,0,3,380,1981,0,98074,47.63368045,-122.0318789,1280,11371,382381.1623388753
426,2,1.75,2110,8700,1.0,0,4,350,1960,0,98146,47.49124438,-122.3650499,2120,9500,474313.6125191295
427,3,1.75,1920,9102,1.0,0,3,0,1968,0,98072,47.748718,-122.0822569,1920,9760,416417.5481148111
428,3,2.25,2680,9162,1.0,0,3,1110,1978,0,98027,47.56832599,-122.0910915,2480,8261,694064.7902807415
429,3,1.0,1900,33888,1.5,0,4,0,1942,0,98001,47.27383892,-122.2706461,1430,19200,226941.20289167063
430,3,2.0,1430,10850,1.0,0,3,0,1994,0,98001,47.26714442,-122.2326567,1610,8015,242442.9740721036
431,4,3.0,2710,217800,2.5,0,3,0,2006,0,98022,47.24110815,-121.9317354,2710,217800,416111.7190210752
432,3,1.0,1530,6372,1.0,0,3,320,1962,0,98118,47.5350282,-122.2887963,1960,6426,359161.82075278845
433,3,2.5,2340,3630,2.0,0,3,0,1998,0,98122,47.60592283,-122.3069167,1820,5120,692477.4811221991
434,2,1.0,820,7475,1.0,0,3,0,1945,0,98133,47.73207321,-122.3405069,1030,5720,260837.70939315905
435,3,1.0,1100,17334,1.0,0,3,0,1978,0,98001,47.30029808,-122.2696521,1530,18694,197442.75112017704
436,3,1.0,1660,8839,1.0,0,4,0,1947,0,98155,47.74854798,-122.3003465,1230,9236,367527.7241187609
437,3,2.25,1250,1017,3.0,0,3,0,2008,0,98133,47.70994554,-122.3328313,1250,1017,324661.4538584692
438,2,1.0,1540,6872,1.0,0,4,720,1946,0,98119,47.64535988,-122.3734832,1420,5538,605721.6565240101
439,4,2.5,3180,5438,2.0,0,3,0,2003,0,98065,47.54156195,-121.8644973,3030,5335,607788.3669756133
440,3,2.5,2010,3200,2.0,0,3,0,2009,0,98027,47.54626829,-122.0149682,2250,3200,586133.633040603
441,3,2.25,1590,3056,2.0,0,3,0,2001,0,98108,47.54317159,-122.2930342,1540,2890,292353.5139511477
442,3,2.25,1646,9519,2.0,0,3,0,1994,0,98038,47.36459265,-122.0362589,1975,8889,302105.9582325551
443,3,1.75,1980,11274,1.0,0,4,500,1968,0,98058,47.44737043,-122.1669587,1520,8010,306190.25220028777
444,4,2.0,1870,7700,1.0,0,3,0,1966,0,98055,47.46185461,-122.1957574,2270,8580,314516.3227396697
445,3,1.0,960,5700,1.0,0,4,0,1956,0,98056,47.4983449,-122.1716445,960,5700,212596.05064228817
446,3,1.0,1250,9786,1.0,0,4,0,1969,0,98072,47.76216297,-122.162573,1660,9621,343107.4729312501
447,4,2.5,3320,8325,2.5,0,5,0,1905,0,98112,47.62631012,-122.3138877,3680,6050,1205962.5408928874
448,3,1.0,1130,3600,1.0,0,3,0,1908,0,98144,47.59778717,-122.2990219,1710,2231,381248.57241243613
449,4,2.5,2350,8906,2.0,0,3,0,1993,0,98031,47.42054098,-122.2148323,2000,8165,350820.34180165594
450,3,1.75,1100,9750,1.0,0,4,0,1967,0,98023,47.29552031,-122.3619562,1100,9900,187324.74069091585
451,3,1.5,1970,13709,1.0,0,4,290,1955,0,98155,47.75619558,-122.2767099,2200,16536,464651.05583486124
452,2,1.0,910,9000,1.0,0,3,0,1923,0,98065,47.52600829,-121.8097847,1290,9000,231659.73426677345
453,3,2.0,930,11475,1.0,0,3,0,1978,0,98045,47.46436369,-121.7451875,1280,11250,192253.2701005832
454,3,2.5,2920,434728,2.0,0,4,0,1999,0,98042,47.38094864,-122.1302316,3150,55216,475050.1811836595
455,2,1.5,1260,2625,2.0,0,4,0,1983,0,98052,47.67465559,-122.1505718,1260,2625,387260.68675316474
456,4,2.5,3160,6540,1.0,0,3,1580,1959,0,98178,47.50370957,-122.2397944,1990,7090,416087.73608104396
457,3,2.5,2730,5832,2.0,0,3,0,1998,0,98005,47.62158621,-122.1608048,2360,5832,848923.0782877472
458,3,1.75,2300,12682,1.0,0,3,0,1955,0,98028,47.7588159,-122.2698002,2720,14643,539767.4006819095
459,4,2.0,1450,7560,1.0,0,3,0,1967,0,98001,47.3374704,-122.2759096,1430,7560,220654.65212641296
